sekolah_id;sarpras_id;nama;jumlah_saat_ini;jumlah_deal;kondisi_baik;kondisi_rusak_ringan;kondisi_rusak_sedang;kondisi_rusak_berat;keterangan;created_at;updated_at
bbe867ca-cd4d-487d-8271-2e7874d7da2f;633083c1-2da9-420f-b107-aa87d3a6a7b4;Kursi Siswa X MIPA;20;20;20;0;0;0;;;
bbe867ca-cd4d-487d-8271-2e7874d7da2f;ece709d5-6122-45a9-99e7-8b2f27ef9d96;Meja Guru X MIPA;1;1;1;0;0;0;;;
bbe867ca-cd4d-487d-8271-2e7874d7da2f;9be542af-0618-43b8-9a47-e2dffe3fcf8f;Kursi Guru X MIPA;1;1;1;0;0;0;;;
bbe867ca-cd4d-487d-8271-2e7874d7da2f;8e61132d-d946-4333-ba01-32c4741ecc07;Papan Tulis X MIPA;1;1;1;0;0;0;;;
bbe867ca-cd4d-487d-8271-2e7874d7da2f;a6980300-835d-45d1-994b-105149a971f9;Lemari X MIPA;1;1;1;0;0;0;;;
bbe867ca-cd4d-487d-8271-2e7874d7da2f;b1e43732-e0a1-4778-9d7f-1aa34c215253;Rak hasil karya peserta didik X MIPA;1;1;0;0;0;1;;;
bbe867ca-cd4d-487d-8271-2e7874d7da2f;efbd28ec-55a0-4109-a801-9484453be9e7;Tempat Sampah X MIPA;1;1;1;0;0;0;;;
bbe867ca-cd4d-487d-8271-2e7874d7da2f;b80452c0-66e9-45ee-b9a3-6f7901217186;Tempat cuci tangan X MIPA;1;1;1;0;0;0;;;
bbe867ca-cd4d-487d-8271-2e7874d7da2f;eb2881d8-ab75-4280-9165-35644fa2a974;Jam Dinding X MIPA;1;1;1;0;0;0;;;
bbe867ca-cd4d-487d-8271-2e7874d7da2f;5916c642-43ff-49e6-916c-ea931e1258a5;Kotak kontak X MIPA;2;2;2;0;0;0;;;
bbe867ca-cd4d-487d-8271-2e7874d7da2f;dbfd5fb4-e312-4ec3-b33f-ee8d206b8c42;Alat Peraga X MIPA;1;1;0;0;0;1;;;
bbe867ca-cd4d-487d-8271-2e7874d7da2f;6a2e95cf-f713-4314-94a0-2b386d3c5d36;Papan Pajang X MIPA;1;1;1;0;0;0;;;
bbe867ca-cd4d-487d-8271-2e7874d7da2f;dc13df7c-35d7-4f0c-92a8-dacd93cb554b;Soket Listrik X MIPA;1;1;1;0;0;0;;;
bbe867ca-cd4d-487d-8271-2e7874d7da2f;30f70872-a577-4f16-b01a-b8e0403579fc;Soket Listrik/Kotak Kontak X MIPA;1;1;1;0;0;0;;;
bbe867ca-cd4d-487d-8271-2e7874d7da2f;460f0587-a62f-437f-8a49-dc7a1675ccce;Bak /Drum Plastik Kamar Mandi / MCK UMUM;1;1;0;0;0;1;;;
bbe867ca-cd4d-487d-8271-2e7874d7da2f;77e26ec2-34f5-497b-ac56-1604e05b1f32;Gayung Air Kamar Mandi / MCK UMUM;1;1;0;0;0;1;;;
bbe867ca-cd4d-487d-8271-2e7874d7da2f;a6980300-835d-45d1-994b-105149a971f9;Lemari Ruang Kepala Sekolah;1;1;1;0;0;0;;;
bbe867ca-cd4d-487d-8271-2e7874d7da2f;652fa406-7d09-4deb-a458-2740f4b2e0c5;Komputer Ruang Kepala Sekolah;1;1;1;0;0;0;;;
bbe867ca-cd4d-487d-8271-2e7874d7da2f;8a764001-4634-43fb-8b74-d538021a4126;Printer Ruang Kepala Sekolah;1;1;1;0;0;0;;;
bbe867ca-cd4d-487d-8271-2e7874d7da2f;efbd28ec-55a0-4109-a801-9484453be9e7;Tempat Sampah Ruang Kepala Sekolah;1;1;1;0;0;0;;;
bbe867ca-cd4d-487d-8271-2e7874d7da2f;eb2881d8-ab75-4280-9165-35644fa2a974;Jam Dinding Ruang Kepala Sekolah;1;1;1;0;0;0;;;
bbe867ca-cd4d-487d-8271-2e7874d7da2f;54c08a6c-8ece-4a60-8abd-64d9a1d599a9;Rak Buku Ruang Kepala Sekolah;1;1;1;0;0;0;;;
bbe867ca-cd4d-487d-8271-2e7874d7da2f;516f62b0-bb2e-45b5-8c67-23bc8d367318;Meja Baca Ruang Kepala Sekolah;1;1;1;0;0;0;;;
bbe867ca-cd4d-487d-8271-2e7874d7da2f;835a263f-aa96-4a06-84db-8f684933b745;Kursi Baca Ruang Kepala Sekolah;1;1;1;0;0;0;;;
bbe867ca-cd4d-487d-8271-2e7874d7da2f;1ed17df4-de5c-4d96-a94d-725aa5549def;Kursi Pimpinan Ruang Kepala Sekolah;1;1;1;0;0;0;;;
bbe867ca-cd4d-487d-8271-2e7874d7da2f;02a23cc9-0f16-439e-84c5-34e4ae6a2644;Meja Pimpinan Ruang Kepala Sekolah;1;1;1;0;0;0;;;
bbe867ca-cd4d-487d-8271-2e7874d7da2f;3723b000-7b91-426d-ad2c-c12e80d1958b;Kursi dan Meja Tamu Ruang Kepala Sekolah;1;1;1;0;0;0;;;
bbe867ca-cd4d-487d-8271-2e7874d7da2f;d11ab0a3-fc4a-4275-9b18-472c738983e0;Simbol Kenegaraan Ruang Kepala Sekolah;1;1;1;0;0;0;;;
bbe867ca-cd4d-487d-8271-2e7874d7da2f;9bf32c9e-df94-4667-8741-25e095121719;Kipas angin Ruang Kepala Sekolah;1;1;1;0;0;0;;;
bbe867ca-cd4d-487d-8271-2e7874d7da2f;617703ad-308b-4178-a957-d93640d3b07c;Brankas Ruang Kepala Sekolah;1;1;1;0;0;0;;;
bbe867ca-cd4d-487d-8271-2e7874d7da2f;706c3039-8d65-4b0f-8383-9796628181b4;Filing Kabinet Ruang Kepala Sekolah;1;1;1;0;0;0;;;
bbe867ca-cd4d-487d-8271-2e7874d7da2f;3aad479e-0635-4775-a1c7-2c73cb192111;Papan Statistik Ruang Kepala Sekolah;1;1;1;0;0;0;;;
bbe867ca-cd4d-487d-8271-2e7874d7da2f;5f67207f-91d7-406a-8b6a-41ae7e65be02;Meja Siswa LAB KOMPUTER 2;25;25;25;0;0;0;;;
bbe867ca-cd4d-487d-8271-2e7874d7da2f;633083c1-2da9-420f-b107-aa87d3a6a7b4;Kursi Siswa LAB KOMPUTER 2;25;25;25;0;0;0;;;
bbe867ca-cd4d-487d-8271-2e7874d7da2f;ece709d5-6122-45a9-99e7-8b2f27ef9d96;Meja Guru LAB KOMPUTER 2;1;1;1;0;0;0;;;
bbe867ca-cd4d-487d-8271-2e7874d7da2f;9be542af-0618-43b8-9a47-e2dffe3fcf8f;Kursi Guru LAB KOMPUTER 2;1;1;1;0;0;0;;;
bbe867ca-cd4d-487d-8271-2e7874d7da2f;8e61132d-d946-4333-ba01-32c4741ecc07;Papan Tulis LAB KOMPUTER 2;1;1;1;0;0;0;;;
bbe867ca-cd4d-487d-8271-2e7874d7da2f;a6980300-835d-45d1-994b-105149a971f9;Lemari LAB KOMPUTER 2;1;1;1;0;0;0;;;
bbe867ca-cd4d-487d-8271-2e7874d7da2f;652fa406-7d09-4deb-a458-2740f4b2e0c5;Komputer LAB KOMPUTER 2;25;25;25;0;0;0;;;
bbe867ca-cd4d-487d-8271-2e7874d7da2f;8a764001-4634-43fb-8b74-d538021a4126;Printer LAB KOMPUTER 2;1;1;0;0;0;1;;;
bbe867ca-cd4d-487d-8271-2e7874d7da2f;b1e43732-e0a1-4778-9d7f-1aa34c215253;Rak hasil karya peserta didik LAB KOMPUTER 2;1;1;0;0;0;1;;;
bbe867ca-cd4d-487d-8271-2e7874d7da2f;efbd28ec-55a0-4109-a801-9484453be9e7;Tempat Sampah LAB KOMPUTER 2;1;1;1;0;0;0;;;
bbe867ca-cd4d-487d-8271-2e7874d7da2f;b80452c0-66e9-45ee-b9a3-6f7901217186;Tempat cuci tangan LAB KOMPUTER 2;1;1;1;0;0;0;;;
bbe867ca-cd4d-487d-8271-2e7874d7da2f;eb2881d8-ab75-4280-9165-35644fa2a974;Jam Dinding LAB KOMPUTER 2;1;1;1;0;0;0;;;
bbe867ca-cd4d-487d-8271-2e7874d7da2f;5916c642-43ff-49e6-916c-ea931e1258a5;Kotak kontak LAB KOMPUTER 2;1;1;0;0;0;1;;;
bbe867ca-cd4d-487d-8271-2e7874d7da2f;d11ab0a3-fc4a-4275-9b18-472c738983e0;Simbol Kenegaraan LAB KOMPUTER 2;1;1;1;0;0;0;;;
bbe867ca-cd4d-487d-8271-2e7874d7da2f;dbfd5fb4-e312-4ec3-b33f-ee8d206b8c42;Alat Peraga LAB KOMPUTER 2;1;1;0;0;0;1;;;
bbe867ca-cd4d-487d-8271-2e7874d7da2f;766fd323-0093-4d00-9d97-b6db7030de99;Hub/Switch hub LAB KOMPUTER 2;1;1;1;0;0;0;;;
bbe867ca-cd4d-487d-8271-2e7874d7da2f;7eb80624-d46e-48b0-bdb5-47ecdc4a6074;Komputer server LAB KOMPUTER 2;1;1;1;0;0;0;;;
bbe867ca-cd4d-487d-8271-2e7874d7da2f;14b4fde2-4e11-4e4d-a1ab-890b0c8db875;Scanner LAB KOMPUTER 2;1;1;0;0;0;1;;;
bbe867ca-cd4d-487d-8271-2e7874d7da2f;6ac3558c-dddc-43f9-b48c-8b74d6b1ecaa;Stabilizer LAB KOMPUTER 2;1;1;0;0;0;1;;;
bbe867ca-cd4d-487d-8271-2e7874d7da2f;793cf0a4-7f95-4a68-9321-bbbf90b6f374;Akses Internet LAB KOMPUTER 2;1;1;1;0;0;0;;;
bbe867ca-cd4d-487d-8271-2e7874d7da2f;af2480dd-1ed0-43b7-a164-2305f5d03638;Lan Server LAB KOMPUTER 2;1;1;1;0;0;0;;;
bbe867ca-cd4d-487d-8271-2e7874d7da2f;6a2e95cf-f713-4314-94a0-2b386d3c5d36;Papan Pajang LAB KOMPUTER 2;1;1;0;0;0;1;;;
bbe867ca-cd4d-487d-8271-2e7874d7da2f;dc13df7c-35d7-4f0c-92a8-dacd93cb554b;Soket Listrik LAB KOMPUTER 2;3;3;3;0;0;0;;;
bbe867ca-cd4d-487d-8271-2e7874d7da2f;30f70872-a577-4f16-b01a-b8e0403579fc;Soket Listrik/Kotak Kontak LAB KOMPUTER 2;2;2;2;0;0;0;;;
bbe867ca-cd4d-487d-8271-2e7874d7da2f;5f67207f-91d7-406a-8b6a-41ae7e65be02;Meja Siswa Asrama Siswa;12;12;0;0;0;12;;;
bbe867ca-cd4d-487d-8271-2e7874d7da2f;633083c1-2da9-420f-b107-aa87d3a6a7b4;Kursi Siswa Asrama Siswa;1;1;0;0;0;1;;;
bbe867ca-cd4d-487d-8271-2e7874d7da2f;8e61132d-d946-4333-ba01-32c4741ecc07;Papan Tulis Asrama Siswa;1;1;1;0;0;0;;;
bbe867ca-cd4d-487d-8271-2e7874d7da2f;835a263f-aa96-4a06-84db-8f684933b745;Kursi Baca Asrama Siswa;1;1;0;0;0;1;;;
bbe867ca-cd4d-487d-8271-2e7874d7da2f;3723b000-7b91-426d-ad2c-c12e80d1958b;Kursi dan Meja Tamu Asrama Siswa;2;2;2;0;0;0;;;
bbe867ca-cd4d-487d-8271-2e7874d7da2f;d8f10739-f119-4a96-a769-3627402ac166;Selimut Asrama Siswa;24;24;24;0;0;0;;;
bbe867ca-cd4d-487d-8271-2e7874d7da2f;f2ab2709-d753-4d26-b8f4-07eec180f490;Tempat tidur Asrama Siswa;12;12;12;0;0;0;;;
bbe867ca-cd4d-487d-8271-2e7874d7da2f;f2ab2709-d753-4d26-b8f4-07eec180f490;Tempat tidur Asrama Siswa;24;24;24;0;0;0;;;
bbe867ca-cd4d-487d-8271-2e7874d7da2f;652fa406-7d09-4deb-a458-2740f4b2e0c5;Komputer Asrama Siswa;1;1;0;0;0;1;;;
bbe867ca-cd4d-487d-8271-2e7874d7da2f;bbbe5d8d-308a-4379-a4ee-49b434781a90;Meja Asrama Siswa;4;4;4;0;0;0;;;
bbe867ca-cd4d-487d-8271-2e7874d7da2f;3b874fb8-3161-4b82-bca9-59cc8dd20707;Tangga lipat Asrama Siswa;1;1;0;0;0;1;;;
bbe867ca-cd4d-487d-8271-2e7874d7da2f;9c9346db-5ffd-4584-a22d-b687dae78f08;Televisi Asrama Siswa;1;1;0;0;0;1;;;
bbe867ca-cd4d-487d-8271-2e7874d7da2f;0c7b0b6c-9768-49f8-9e27-52f387c87fd5;Lemari Es Asrama Siswa;1;1;1;0;0;0;;;
bbe867ca-cd4d-487d-8271-2e7874d7da2f;bcdd1a7d-5330-44a8-adbc-1dbc3350e5f6;Lemari Penyimpanan Asrama Siswa;6;6;6;0;0;0;;;
bbe867ca-cd4d-487d-8271-2e7874d7da2f;5f67207f-91d7-406a-8b6a-41ae7e65be02;Meja Siswa X IPS 1;25;25;25;0;0;0;;;
bbe867ca-cd4d-487d-8271-2e7874d7da2f;633083c1-2da9-420f-b107-aa87d3a6a7b4;Kursi Siswa X IPS 1;25;25;25;0;0;0;;;
bbe867ca-cd4d-487d-8271-2e7874d7da2f;ece709d5-6122-45a9-99e7-8b2f27ef9d96;Meja Guru X IPS 1;1;1;1;0;0;0;;;
bbe867ca-cd4d-487d-8271-2e7874d7da2f;9be542af-0618-43b8-9a47-e2dffe3fcf8f;Kursi Guru X IPS 1;1;1;1;0;0;0;;;
bbe867ca-cd4d-487d-8271-2e7874d7da2f;8e61132d-d946-4333-ba01-32c4741ecc07;Papan Tulis X IPS 1;1;1;1;0;0;0;;;
bbe867ca-cd4d-487d-8271-2e7874d7da2f;a6980300-835d-45d1-994b-105149a971f9;Lemari X IPS 1;1;1;1;0;0;0;;;
bbe867ca-cd4d-487d-8271-2e7874d7da2f;b1e43732-e0a1-4778-9d7f-1aa34c215253;Rak hasil karya peserta didik X IPS 1;1;1;0;0;0;1;;;
bbe867ca-cd4d-487d-8271-2e7874d7da2f;efbd28ec-55a0-4109-a801-9484453be9e7;Tempat Sampah X IPS 1;1;1;1;0;0;0;;;
bbe867ca-cd4d-487d-8271-2e7874d7da2f;b80452c0-66e9-45ee-b9a3-6f7901217186;Tempat cuci tangan X IPS 1;1;1;1;0;0;0;;;
bbe867ca-cd4d-487d-8271-2e7874d7da2f;eb2881d8-ab75-4280-9165-35644fa2a974;Jam Dinding X IPS 1;1;1;1;0;0;0;;;
bbe867ca-cd4d-487d-8271-2e7874d7da2f;5916c642-43ff-49e6-916c-ea931e1258a5;Kotak kontak X IPS 1;1;1;0;0;0;1;;;
bbe867ca-cd4d-487d-8271-2e7874d7da2f;dbfd5fb4-e312-4ec3-b33f-ee8d206b8c42;Alat Peraga X IPS 1;1;1;0;0;0;1;;;
bbe867ca-cd4d-487d-8271-2e7874d7da2f;6a2e95cf-f713-4314-94a0-2b386d3c5d36;Papan Pajang X IPS 1;1;1;1;0;0;0;;;
bbe867ca-cd4d-487d-8271-2e7874d7da2f;dc13df7c-35d7-4f0c-92a8-dacd93cb554b;Soket Listrik X IPS 1;1;1;1;0;0;0;;;
bbe867ca-cd4d-487d-8271-2e7874d7da2f;30f70872-a577-4f16-b01a-b8e0403579fc;Soket Listrik/Kotak Kontak X IPS 1;2;2;2;0;0;0;;;
bbe867ca-cd4d-487d-8271-2e7874d7da2f;eb2881d8-ab75-4280-9165-35644fa2a974;Jam Dinding LABORATORIUM BIOLOGI;1;1;1;0;0;0;;;
bbe867ca-cd4d-487d-8271-2e7874d7da2f;34375de5-8b29-41e1-aab9-c13e4074222a;Tempat Tidur UKS RUANG UKS;1;1;0;0;0;1;;;
bbe867ca-cd4d-487d-8271-2e7874d7da2f;5f67207f-91d7-406a-8b6a-41ae7e65be02;Meja Siswa LAB FISIKA;8;8;8;0;0;0;;;
bbe867ca-cd4d-487d-8271-2e7874d7da2f;633083c1-2da9-420f-b107-aa87d3a6a7b4;Kursi Siswa LAB FISIKA;1;1;0;0;0;1;;;
bbe867ca-cd4d-487d-8271-2e7874d7da2f;9be542af-0618-43b8-9a47-e2dffe3fcf8f;Kursi Guru LAB FISIKA;1;1;1;0;0;0;;;
bbe867ca-cd4d-487d-8271-2e7874d7da2f;8e61132d-d946-4333-ba01-32c4741ecc07;Papan Tulis LAB FISIKA;1;1;1;0;0;0;;;
bbe867ca-cd4d-487d-8271-2e7874d7da2f;a6980300-835d-45d1-994b-105149a971f9;Lemari LAB FISIKA;1;1;1;0;0;0;;;
bbe867ca-cd4d-487d-8271-2e7874d7da2f;efbd28ec-55a0-4109-a801-9484453be9e7;Tempat Sampah LAB FISIKA;1;1;1;0;0;0;;;
bbe867ca-cd4d-487d-8271-2e7874d7da2f;eb2881d8-ab75-4280-9165-35644fa2a974;Jam Dinding LAB FISIKA;1;1;1;0;0;0;;;
bbe867ca-cd4d-487d-8271-2e7874d7da2f;fce98783-062f-407b-b0a2-a4e9429bb789;Pengeras Suara LAB FISIKA;1;1;0;0;0;1;;;
bbe867ca-cd4d-487d-8271-2e7874d7da2f;21efa404-64a8-4ab0-9772-cc8e6ffc20cc;Garpu tala LAB FISIKA;5;5;5;0;0;0;;;
bbe867ca-cd4d-487d-8271-2e7874d7da2f;626b2ea9-30da-452d-aa92-ad1c202d73c5;Alat pemadam kebakaran LAB FISIKA;1;1;0;0;0;1;;;
bbe867ca-cd4d-487d-8271-2e7874d7da2f;cf83d6f3-d9e3-49ba-8e77-d5c32c870673;Anatomi kerangka manusia LAB FISIKA;1;1;1;0;0;0;;;
bbe867ca-cd4d-487d-8271-2e7874d7da2f;2af03433-e938-42dc-b449-a813d32ce672;Anatomi organ manusia LAB FISIKA;1;1;1;0;0;0;;;
bbe867ca-cd4d-487d-8271-2e7874d7da2f;be415fc4-6db4-4345-9f44-781fcaefc82f;Function Generation LAB FISIKA;4;4;4;0;0;0;;;
bbe867ca-cd4d-487d-8271-2e7874d7da2f;b52b618b-f1b0-4662-8e62-874e877cb0a5;Jangka Sorong LAB FISIKA;5;5;5;0;0;0;;;
bbe867ca-cd4d-487d-8271-2e7874d7da2f;00d688a6-73a2-4b29-8288-9a33820b928e;Kaca Pembesar ( L Magnifer) LAB FISIKA;1;1;0;0;0;1;;;
bbe867ca-cd4d-487d-8271-2e7874d7da2f;7006d52d-6ca8-4ab8-b5cb-412078c5d6a7;Kaca Preparat LAB FISIKA;1;1;0;0;0;1;;;
bbe867ca-cd4d-487d-8271-2e7874d7da2f;c4f1b195-2d49-45c4-b88c-3f9488da9c46;Kaki tiga LAB FISIKA;1;1;0;0;0;1;;;
bbe867ca-cd4d-487d-8271-2e7874d7da2f;16402a0d-af45-4143-a3b7-42057e158491;Kertas Lakmus LAB FISIKA;1;1;0;0;0;1;;;
bbe867ca-cd4d-487d-8271-2e7874d7da2f;ceea9377-2978-4a9c-96c3-7eb1982b701a;Mikrometer LAB FISIKA;1;1;0;0;0;1;;;
bbe867ca-cd4d-487d-8271-2e7874d7da2f;03238745-4078-4a9b-8977-a2dfe9bd4ab8;Mikroskop LAB FISIKA;1;1;0;0;0;1;;;
bbe867ca-cd4d-487d-8271-2e7874d7da2f;87544912-6763-4c8a-ba39-cac66a2d4279;Mikroskop monokuler LAB FISIKA;9;9;9;0;0;0;;;
bbe867ca-cd4d-487d-8271-2e7874d7da2f;c39a13b1-da1e-418a-8bfd-ac6162b716d6;Mistar LAB FISIKA;5;5;5;0;0;0;;;
bbe867ca-cd4d-487d-8271-2e7874d7da2f;bec087c8-ac25-4535-9e77-af9630a8695b;Osciloskop LAB FISIKA;1;1;0;0;0;1;;;
bbe867ca-cd4d-487d-8271-2e7874d7da2f;636ceb3b-bd29-43c9-a3f1-8ee5ef2782a7;Rangkaian listrik LAB FISIKA;1;1;0;0;0;1;;;
bbe867ca-cd4d-487d-8271-2e7874d7da2f;a1b94e95-011a-4378-80e7-99cf577b8c0f;Transformator LAB FISIKA;4;4;4;0;0;0;;;
bbe867ca-cd4d-487d-8271-2e7874d7da2f;e1acf413-e528-42fc-ae92-15fb487bc634;Af Generator LAB FISIKA;4;4;4;0;0;0;;;
bbe867ca-cd4d-487d-8271-2e7874d7da2f;bfafa2b7-d993-42ba-ad38-1611c8602de8;Alat Percobaan Muai Panjang LAB FISIKA;1;1;0;0;0;1;;;
bbe867ca-cd4d-487d-8271-2e7874d7da2f;8d3a81b1-92d8-44b6-a344-484ee6ab4e09;Bak Cuci LAB FISIKA;3;3;3;0;0;0;;;
bbe867ca-cd4d-487d-8271-2e7874d7da2f;a40679eb-63bf-40a2-9ba6-3e8574dd0423;Beban Bercelah LAB FISIKA;5;5;5;0;0;0;;;
bbe867ca-cd4d-487d-8271-2e7874d7da2f;f4cc1a08-c61a-44f9-b544-311304edd61d;Catu Daya LAB FISIKA;1;1;0;0;0;1;;;
bbe867ca-cd4d-487d-8271-2e7874d7da2f;1576690b-1ac1-493a-b2e0-d704a117ef6e;Dinamometer LAB FISIKA;1;1;0;0;0;1;;;
bbe867ca-cd4d-487d-8271-2e7874d7da2f;edcb9e23-5d0a-4bcb-bca9-5155fa55f746;Gelas Beaker LAB FISIKA;5;5;5;0;0;0;;;
bbe867ca-cd4d-487d-8271-2e7874d7da2f;d075babd-c026-4358-bc1e-31cddd01482d;Gelas Ukur LAB FISIKA;5;5;5;0;0;0;;;
bbe867ca-cd4d-487d-8271-2e7874d7da2f;79774251-3ec8-428b-9ed5-f40b4668fd41;Gelas Ukur (Cylinder Measuring) LAB FISIKA;1;1;1;0;0;0;;;
bbe867ca-cd4d-487d-8271-2e7874d7da2f;fac71f8d-cd38-4e38-9609-aa6407d6c128;Generator Frekuensi LAB FISIKA;4;4;4;0;0;0;;;
bbe867ca-cd4d-487d-8271-2e7874d7da2f;adcc9425-b437-471d-b22e-ce5d65bdcc53;Jangka Sorong (Vernier Caliper) LAB FISIKA;5;5;4;0;0;1;;;
bbe867ca-cd4d-487d-8271-2e7874d7da2f;bd626e3b-3fea-4654-9ef4-6684907d626e;Kabel Penghubung LAB FISIKA;5;5;5;0;0;0;;;
bbe867ca-cd4d-487d-8271-2e7874d7da2f;2247e8e4-1f1e-47e0-ad22-bd55037b9793;Kabel Penghubung (Conecting Co) LAB FISIKA;1;1;0;0;0;1;;;
bbe867ca-cd4d-487d-8271-2e7874d7da2f;c268bc4a-1525-46e3-99a3-a342d25e459b;Kaca Pembesar LAB FISIKA;1;1;0;0;0;1;;;
bbe867ca-cd4d-487d-8271-2e7874d7da2f;aff342fc-abba-442c-a998-dc91933470d9;Klem / Penjepit Buret LAB FISIKA;4;4;4;0;0;0;;;
bbe867ca-cd4d-487d-8271-2e7874d7da2f;6f2ca600-ca38-4fc3-b911-af1efee6ec60;Klem Universal LAB FISIKA;4;4;4;0;0;0;;;
bbe867ca-cd4d-487d-8271-2e7874d7da2f;08e4b2e9-df7a-48c9-8333-4df7038cddfc;Komponen Elektronika LAB FISIKA;4;4;4;0;0;0;;;
bbe867ca-cd4d-487d-8271-2e7874d7da2f;dab6f09e-cbd5-4ccd-9ea4-0d320075b30c;Kotak Potensiometer LAB FISIKA;4;4;4;0;0;0;;;
bbe867ca-cd4d-487d-8271-2e7874d7da2f;5e4ab832-a1b5-4350-adfc-762bf224a65f;Kubus Massa Sama LAB FISIKA;1;1;0;0;0;1;;;
bbe867ca-cd4d-487d-8271-2e7874d7da2f;52aedd9c-128c-4f3e-987e-d312108bebec;Lemari Alat LAB FISIKA;1;1;0;0;0;1;;;
bbe867ca-cd4d-487d-8271-2e7874d7da2f;2667329f-d778-4038-a1ed-9e4037e33856;Lemari Bahan LAB FISIKA;1;1;1;0;0;0;;;
bbe867ca-cd4d-487d-8271-2e7874d7da2f;5bd6c553-eb78-4c28-93ea-cbabd2e9b8ed;Magnet U LAB FISIKA;5;5;5;0;0;0;;;
bbe867ca-cd4d-487d-8271-2e7874d7da2f;aebe0cdc-739d-4458-b783-02acaf700efc;Manual Percobaan LAB FISIKA;1;1;0;0;0;1;;;
bbe867ca-cd4d-487d-8271-2e7874d7da2f;75415795-8649-4790-929f-e3db60389a57;Meja Demonstrasi LAB FISIKA;1;1;1;0;0;0;;;
bbe867ca-cd4d-487d-8271-2e7874d7da2f;1b41e012-0596-454f-ba2b-c3f6131aa08a;Meja Persiapan LAB FISIKA;1;1;1;0;0;0;;;
bbe867ca-cd4d-487d-8271-2e7874d7da2f;da93a7a2-7a19-4f33-a680-a5cb395a76aa;Multimeter Ac/Dc, 10 Kilo Ohm/ LAB FISIKA;2;2;1;0;0;1;;;
bbe867ca-cd4d-487d-8271-2e7874d7da2f;a5c764e4-5d34-44c2-ab0c-a1b277233720;Neraca LAB FISIKA;2;2;2;0;0;0;;;
bbe867ca-cd4d-487d-8271-2e7874d7da2f;00c3cb91-cbe6-4888-b68a-f81d6fe3d9d6;Pegas LAB FISIKA;5;5;5;0;0;0;;;
bbe867ca-cd4d-487d-8271-2e7874d7da2f;05bfd40f-2ecf-4c4e-ba2b-a6677ff3cd9f;Pembakaran Spiritus LAB FISIKA;4;4;4;0;0;0;;;
bbe867ca-cd4d-487d-8271-2e7874d7da2f;ca0e1705-0070-44c8-9960-dd7b3fc704ce;Perangkat Batang Statif LAB FISIKA;4;4;4;0;0;0;;;
bbe867ca-cd4d-487d-8271-2e7874d7da2f;d2003013-42b0-4882-b236-23b4daea0d94;Plat LAB FISIKA;20;20;20;0;0;0;;;
bbe867ca-cd4d-487d-8271-2e7874d7da2f;52b42799-e0cc-418a-94fb-9c1e2f947e85;Power Supply Ac Dc LAB FISIKA;4;4;4;0;0;0;;;
bbe867ca-cd4d-487d-8271-2e7874d7da2f;6fb2638c-e5b7-4b8c-8519-c71f1eb6d532;Rol Meter LAB FISIKA;3;3;0;0;0;3;;;
bbe867ca-cd4d-487d-8271-2e7874d7da2f;cd5ee001-22dc-4b51-b875-eb4292ac349e;Silinder Massa Sama LAB FISIKA;1;1;0;0;0;1;;;
bbe867ca-cd4d-487d-8271-2e7874d7da2f;dc13df7c-35d7-4f0c-92a8-dacd93cb554b;Soket Listrik LAB FISIKA;3;3;3;0;0;0;;;
bbe867ca-cd4d-487d-8271-2e7874d7da2f;30f70872-a577-4f16-b01a-b8e0403579fc;Soket Listrik/Kotak Kontak LAB FISIKA;4;4;4;0;0;0;;;
bbe867ca-cd4d-487d-8271-2e7874d7da2f;1d7cf911-1587-4e0d-8023-f2403f742ff0;Stopwatch LAB FISIKA;5;5;5;0;0;0;;;
bbe867ca-cd4d-487d-8271-2e7874d7da2f;0239c24f-911b-4a2e-a2a0-43150af225be;Termometer LAB FISIKA;4;4;4;0;0;0;;;
bbe867ca-cd4d-487d-8271-2e7874d7da2f;5f67207f-91d7-406a-8b6a-41ae7e65be02;Meja Siswa XII MIPA;22;22;22;0;0;0;;;
bbe867ca-cd4d-487d-8271-2e7874d7da2f;633083c1-2da9-420f-b107-aa87d3a6a7b4;Kursi Siswa XII MIPA;22;22;22;0;0;0;;;
bbe867ca-cd4d-487d-8271-2e7874d7da2f;ece709d5-6122-45a9-99e7-8b2f27ef9d96;Meja Guru XII MIPA;1;1;1;0;0;0;;;
bbe867ca-cd4d-487d-8271-2e7874d7da2f;9be542af-0618-43b8-9a47-e2dffe3fcf8f;Kursi Guru XII MIPA;1;1;1;0;0;0;;;
bbe867ca-cd4d-487d-8271-2e7874d7da2f;8e61132d-d946-4333-ba01-32c4741ecc07;Papan Tulis XII MIPA;1;1;1;0;0;0;;;
bbe867ca-cd4d-487d-8271-2e7874d7da2f;a6980300-835d-45d1-994b-105149a971f9;Lemari XII MIPA;1;1;1;0;0;0;;;
bbe867ca-cd4d-487d-8271-2e7874d7da2f;efbd28ec-55a0-4109-a801-9484453be9e7;Tempat Sampah XII MIPA;1;1;1;0;0;0;;;
bbe867ca-cd4d-487d-8271-2e7874d7da2f;b80452c0-66e9-45ee-b9a3-6f7901217186;Tempat cuci tangan XII MIPA;1;1;1;0;0;0;;;
bbe867ca-cd4d-487d-8271-2e7874d7da2f;eb2881d8-ab75-4280-9165-35644fa2a974;Jam Dinding XII MIPA;1;1;1;0;0;0;;;
