rombel_id;peserta_didik_id;status_keaktifan;tanggal_masuk;tanggal_keluar;keterangan
d64d2d3d-9806-44e1-b613-4027fee746b5;fa577418-7b80-4818-bf0b-d7a084ce92cc;;;;
d64d2d3d-9806-44e1-b613-4027fee746b5;ce478a16-cd5d-4ffc-a96e-28714827478c;;;;
d64d2d3d-9806-44e1-b613-4027fee746b5;f5975480-bae4-4c68-ba7a-6872f64e17cb;;;;
d64d2d3d-9806-44e1-b613-4027fee746b5;e95d7675-5a8f-42f8-9a36-ef66be63eb89;;;;
d64d2d3d-9806-44e1-b613-4027fee746b5;4dd380bf-1763-4040-a9b4-4c1ed085e5fd;;;;
d64d2d3d-9806-44e1-b613-4027fee746b5;81d37a27-cee6-41a5-80fa-5598e852df14;;;;
d64d2d3d-9806-44e1-b613-4027fee746b5;7e9f0505-164c-4fbf-8761-9398b4d40577;;;;
d64d2d3d-9806-44e1-b613-4027fee746b5;167cd9dc-f11b-46c0-aea2-774bc62675f0;;;;
d64d2d3d-9806-44e1-b613-4027fee746b5;3efa07a7-bd8c-4b72-81e4-278173d68f97;;;;
d64d2d3d-9806-44e1-b613-4027fee746b5;7c1fb7b2-934f-478e-9469-3ede23169af1;;;;
d64d2d3d-9806-44e1-b613-4027fee746b5;7f768548-fa53-4f39-8189-b0e59e48b88c;;;;
d64d2d3d-9806-44e1-b613-4027fee746b5;28bb5e67-78a8-4647-a407-e64d286c1c8d;;;;
d64d2d3d-9806-44e1-b613-4027fee746b5;476146d6-af9d-4f76-9522-b7c321ec524a;;;;
d64d2d3d-9806-44e1-b613-4027fee746b5;b0710d34-0504-4145-a029-d849418d5134;;;;
d64d2d3d-9806-44e1-b613-4027fee746b5;4677727e-66c5-42af-bd71-0d3f2a8925a1;;;;
d64d2d3d-9806-44e1-b613-4027fee746b5;d77c0b68-b365-4841-b58f-a397414d0035;;;;
d64d2d3d-9806-44e1-b613-4027fee746b5;cccfcffd-676e-4111-b418-a79247cc2822;;;;
df7eaba0-a39f-4c3e-b1d4-2b62b7388a49;ab5b9286-3bb2-46b5-be4c-052cdf79a137;;;;
df7eaba0-a39f-4c3e-b1d4-2b62b7388a49;935374b7-8e7d-4c62-adf7-c972020d69ab;;;;
df7eaba0-a39f-4c3e-b1d4-2b62b7388a49;11ff6adc-27b8-47d6-9aab-2eae7bd50349;;;;
df7eaba0-a39f-4c3e-b1d4-2b62b7388a49;9adfc315-744e-455a-89eb-0f3cfe2950e7;;;;
df7eaba0-a39f-4c3e-b1d4-2b62b7388a49;3c954e52-6e30-430c-89ce-d800e4894c4a;;;;
df7eaba0-a39f-4c3e-b1d4-2b62b7388a49;e91cee0e-f225-4226-af3e-fe96b000776d;;;;
df7eaba0-a39f-4c3e-b1d4-2b62b7388a49;826efcab-bae1-4f12-9d03-2303c4574d56;;;;
df7eaba0-a39f-4c3e-b1d4-2b62b7388a49;ce5b5a5b-6027-4666-873c-89fdae31dc58;;;;
df7eaba0-a39f-4c3e-b1d4-2b62b7388a49;96ed5704-8835-4a98-bb89-26dd095373d2;;;;
df7eaba0-a39f-4c3e-b1d4-2b62b7388a49;c4f4d1a4-4f5b-4fe9-9cb6-90d16d23bce9;;;;
df7eaba0-a39f-4c3e-b1d4-2b62b7388a49;983ce588-dbd8-4233-b1bb-ce40fbea76bb;;;;
df7eaba0-a39f-4c3e-b1d4-2b62b7388a49;3bd75e45-d8df-4aff-ac93-ab16a1d296e6;;;;
df7eaba0-a39f-4c3e-b1d4-2b62b7388a49;61c2617c-92cf-4dce-9734-7eea9334d82f;;;;
df7eaba0-a39f-4c3e-b1d4-2b62b7388a49;bdea4d74-7e3b-4627-a6ff-a20945fc5e8b;;;;
df7eaba0-a39f-4c3e-b1d4-2b62b7388a49;80a8293f-5e27-458d-86d2-191e207b4343;;;;
df7eaba0-a39f-4c3e-b1d4-2b62b7388a49;c310a9cd-6087-4f0e-8f5b-01189de0a2c6;;;;
df7eaba0-a39f-4c3e-b1d4-2b62b7388a49;c78d9b5d-3f3b-4b14-8cae-0c246cde5020;;;;
df7eaba0-a39f-4c3e-b1d4-2b62b7388a49;cc5bb4f9-f957-4bdc-b6ef-b1af95a7fc88;;;;
df7eaba0-a39f-4c3e-b1d4-2b62b7388a49;c57b4027-aa06-446c-9381-4694befd769a;;;;
df7eaba0-a39f-4c3e-b1d4-2b62b7388a49;709d6701-4c9a-44ef-a68d-d773b1f6d0c5;;;;
df7eaba0-a39f-4c3e-b1d4-2b62b7388a49;2662ce52-bcf3-4777-a03a-47cc1ff38086;;;;
df7eaba0-a39f-4c3e-b1d4-2b62b7388a49;eaecbf1d-7011-4a15-a67f-8e6cfdd1e4aa;;;;
df7eaba0-a39f-4c3e-b1d4-2b62b7388a49;b946a4f4-2c3d-46b0-a0d2-68a70cf0d0e8;;;;
df7eaba0-a39f-4c3e-b1d4-2b62b7388a49;9bbdcc71-8605-47f6-a8c2-970ec928b5df;;;;
68793d4f-0a1c-4495-8ded-9c246c4aa481;fd411825-8016-4276-b6fc-4e014d5fc963;;;;
68793d4f-0a1c-4495-8ded-9c246c4aa481;be538c74-25ea-4196-aae4-63d91fe4aa37;;;;
68793d4f-0a1c-4495-8ded-9c246c4aa481;e17dd4dc-3336-4e4f-bf00-0e733ef027f0;;;;
68793d4f-0a1c-4495-8ded-9c246c4aa481;6392f372-2845-4919-8a4f-a43f9d9a0649;;;;
68793d4f-0a1c-4495-8ded-9c246c4aa481;3a37b3c1-702f-4c23-b3e9-1f8106c0c280;;;;
68793d4f-0a1c-4495-8ded-9c246c4aa481;16e69cfa-b8aa-428b-954e-22a2c1ab28f0;;;;
68793d4f-0a1c-4495-8ded-9c246c4aa481;4e147512-665e-4f1a-bac2-e5987b7001bc;;;;
