rombel_id;peserta_didik_id;status_keaktifan;tanggal_masuk;tanggal_keluar;keterangan
83935548-e4e2-456e-8c18-748c8db2249f;688f85ab-b233-4da5-92e3-180649cfd7fa;;;;
83935548-e4e2-456e-8c18-748c8db2249f;2d97e72f-1c81-48f7-8633-25ba94057406;;;;
83935548-e4e2-456e-8c18-748c8db2249f;641fb69c-78bc-4667-bf57-16b14a4a96d8;;;;
83935548-e4e2-456e-8c18-748c8db2249f;d367db71-3cbd-4094-8650-1b9183dfe423;;;;
83935548-e4e2-456e-8c18-748c8db2249f;492b9b4e-9f46-49a7-9939-410000f87768;;;;
83935548-e4e2-456e-8c18-748c8db2249f;14e178ff-eaca-441b-9f9b-28c4af0efde6;;;;
83935548-e4e2-456e-8c18-748c8db2249f;c676134e-081c-4921-91ba-93a70ed9aae3;;;;
83935548-e4e2-456e-8c18-748c8db2249f;010e4483-bc26-402a-9d86-288abc463a0e;;;;
83935548-e4e2-456e-8c18-748c8db2249f;b0b3102a-fb77-4fa0-aea8-0201c7dd2b9d;;;;
83935548-e4e2-456e-8c18-748c8db2249f;db472dc9-7c27-4642-abb8-afe7fc3cfad0;;;;
83935548-e4e2-456e-8c18-748c8db2249f;6e0cd89f-cd21-4ec7-838f-8675e303504c;;;;
83935548-e4e2-456e-8c18-748c8db2249f;915a220c-0461-43a1-bf7e-0b4f92e84f54;;;;
83935548-e4e2-456e-8c18-748c8db2249f;8a28bde4-f1fb-494c-9cda-d12dd2a34667;;;;
83935548-e4e2-456e-8c18-748c8db2249f;a72443a4-437a-4b59-b1b4-8b7f00c027de;;;;
83935548-e4e2-456e-8c18-748c8db2249f;0c371ece-a1ce-4d39-942f-f7a3429ddee9;;;;
bdb12104-7e91-4969-9b1d-eb82bd61e82d;8faa5e4c-e85d-466e-886e-008d6dfde244;;;;
bdb12104-7e91-4969-9b1d-eb82bd61e82d;a8b7f640-ad67-4c48-be86-ebb73f0bb6f3;;;;
bdb12104-7e91-4969-9b1d-eb82bd61e82d;367fc6a4-d971-4bda-a7c5-7f9f487adb20;;;;
bdb12104-7e91-4969-9b1d-eb82bd61e82d;9f1364d0-b4d1-467e-a0de-e3c19575ff2c;;;;
bdb12104-7e91-4969-9b1d-eb82bd61e82d;43b83043-489d-4c35-85f3-671e882c9966;;;;
bdb12104-7e91-4969-9b1d-eb82bd61e82d;c0b3d9fa-e74e-40f2-9553-ce05b54a1f5c;;;;
bdb12104-7e91-4969-9b1d-eb82bd61e82d;cb9a395a-99de-4675-98e4-d2956c572fd0;;;;
bdb12104-7e91-4969-9b1d-eb82bd61e82d;3f96231f-c41c-4fc8-a562-0f97a63ef061;;;;
bdb12104-7e91-4969-9b1d-eb82bd61e82d;c3237bfa-4352-492f-8bb9-9aa8fb6e9ff0;;;;
bdb12104-7e91-4969-9b1d-eb82bd61e82d;6bd30256-d7ea-4c7c-9cf4-85f771495b4d;;;;
bdb12104-7e91-4969-9b1d-eb82bd61e82d;54653ca5-ff35-4207-98ba-a5832029ab69;;;;
bdb12104-7e91-4969-9b1d-eb82bd61e82d;031836c7-1cb6-486f-bc4c-4dc436ca83dc;;;;
bdb12104-7e91-4969-9b1d-eb82bd61e82d;03ef747e-ed14-4cb0-8c71-094e3150af9e;;;;
bdb12104-7e91-4969-9b1d-eb82bd61e82d;7918f78b-c691-44d5-9b3f-b132a828775c;;;;
bdb12104-7e91-4969-9b1d-eb82bd61e82d;3fca81cb-79c0-419f-ada6-648d2d8f1318;;;;
bdb12104-7e91-4969-9b1d-eb82bd61e82d;bb0342fa-929e-499f-bf3a-bf64ab52fe31;;;;
